CONTROL,REGION,SHIPMONTH,SECTIONS,WEIGHT,WGTADJ,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED,JSTATUS,JPRICE,JSQFT,JBEDROOM,JTITLED,JLOCATION,JFOUNDATION,JSECURED
1412092,1,201412,1,5.45,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412093,4,201412,2,5.7,0.9720759,1,58400,1568,3,9,9,9,9,R,R,R,R,9,9,9,9
1412094,3,201412,1,35.15,1.040822726,1,49900,902,3,9,9,9,9,R,R,R,R,9,9,9,9
1412095,3,201412,2,17.575,0.9720759,2,50000,1792,3,3,3,1,9,R,R,R,R,R,R,R,R
1412096,2,201412,2,4.059090909,0.9720759,2,70000,1568,3,1,3,1,9,R,R,R,R,R,R,R,R
1412097,3,201412,2,17.575,0.9720759,2,110700,2500,3,2,3,3,1,I,I,I,I,I,I,I,I
1412098,2,201412,2,4.059090909,0.9720759,1,60900,1344,3,9,9,9,9,R,R,R,R,9,9,9,9
1412099,2,201412,2,4.059090909,0.9720759,2,75000,1568,3,1,1,1,9,R,R,R,R,R,R,R,R
1412100,4,201412,2,5.7,0.9720759,2,131400,1431,1,1,3,3,1,R,R,R,R,R,R,R,R
1412101,2,201412,2,4.059090909,0.9720759,2,63700,1456,3,1,3,1,9,R,R,R,R,R,R,R,R
1412102,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412103,3,201412,2,17.575,0.9720759,2,63600,1000,3,2,3,1,9,R,I,R,R,I,I,I,R
1412104,3,201412,1,35.15,1.040822726,2,40000,1280,3,2,3,3,1,R,R,R,R,I,I,I,I
1412105,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412106,4,201412,2,5.7,0.9720759,2,107600,1792,3,2,3,3,1,R,R,R,R,R,R,R,R
1412107,1,201412,1,5.45,1.040822726,2,84600,980,1,2,1,1,9,R,R,R,R,R,R,R,R
1412108,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412109,3,201412,2,17.575,0.9720759,1,54000,1536,3,9,9,9,9,R,R,R,R,9,9,9,9
1412110,4,201412,1,11.4,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412111,2,201412,2,4.059090909,0.9720759,1,83000,1680,3,9,9,9,9,I,I,I,I,9,9,9,9
1412112,3,201412,2,17.575,0.9720759,2,67600,1568,3,2,3,3,1,R,R,R,R,R,R,R,R
1412113,4,201412,2,5.7,0.9720759,2,129000,2052,3,1,3,3,1,R,R,R,R,R,R,R,R
1412114,1,201412,2,2.725,0.9720759,2,70000,1456,3,2,3,1,9,R,R,R,R,R,R,R,R
1412115,4,201412,2,5.7,0.9720759,2,74000,1392,3,2,1,3,1,I,I,I,I,I,I,I,I
1412116,2,201412,1,8.118181818,1.040822726,1,46500,1056,3,9,9,9,9,I,I,I,I,9,9,9,9
1412117,4,201412,2,5.7,0.9720759,2,56600,1152,3,2,1,3,1,R,R,R,R,R,R,R,R
1412118,3,201412,2,17.575,0.9720759,1,71100,1512,3,9,9,9,9,R,R,R,R,9,9,9,9
1412119,3,201412,2,17.575,0.9720759,2,70500,1920,3,2,3,1,9,R,R,R,R,R,R,R,R
1412120,3,201412,1,35.15,1.040822726,1,51500,1216,3,9,9,9,9,I,I,I,I,9,9,9,9
1412121,4,201412,2,5.7,0.9720759,2,88300,1848,3,2,1,1,9,I,I,I,I,I,I,I,R
1412122,2,201412,2,4.059090909,0.9720759,2,39500,1456,3,3,1,2,1,R,R,R,R,R,R,R,R
1412123,3,201412,2,17.575,0.9720759,2,62000,2016,3,2,3,3,1,R,R,R,R,R,R,R,R
1412124,3,201412,2,17.575,0.9720759,1,84500,1760,3,9,9,9,9,R,R,I,I,9,9,9,9
1412125,3,201412,1,35.15,1.040822726,1,56000,1360,3,9,9,9,9,R,I,R,R,9,9,9,9
1412126,3,201412,1,35.15,1.040822726,1,37600,896,1,9,9,9,9,R,R,R,R,9,9,9,9
1412127,4,201412,2,5.7,0.9720759,2,102000,1584,3,1,1,3,1,R,R,R,R,I,I,I,I
1412128,3,201412,1,35.15,1.040822726,1,50000,1216,3,9,9,9,9,R,R,R,R,9,9,9,9
1412129,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412130,3,201412,2,17.575,0.9720759,1,58300,1904,3,9,9,9,9,R,R,R,R,9,9,9,9
1412131,2,201412,1,8.118181818,1.040822726,2,34900,924,3,2,1,3,1,R,R,R,R,R,R,R,R
1412132,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412133,2,201412,2,4.059090909,0.9720759,2,63000,1456,3,2,1,1,9,R,R,R,R,R,R,R,R
1412134,2,201412,2,4.059090909,0.9720759,1,82900,1920,3,9,9,9,9,R,R,R,R,9,9,9,9
1412135,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412136,1,201412,1,5.45,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412137,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412138,4,201412,2,5.7,0.9720759,2,135000,1248,3,1,1,3,1,R,R,R,R,R,R,R,R
1412139,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412140,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412141,2,201412,1,8.118181818,1.040822726,2,51500,1216,3,1,1,3,1,R,I,R,R,R,R,R,R
1412142,3,201412,1,35.15,1.040822726,2,51500,1216,3,3,1,3,1,R,I,R,R,R,R,R,R
1412143,3,201412,2,17.575,0.9720759,2,79700,2500,3,2,3,3,1,R,R,R,R,R,R,R,R
1412144,3,201412,1,35.15,1.040822726,2,66600,1216,3,3,3,3,1,R,R,R,R,R,R,R,R
1412145,2,201412,2,4.059090909,0.9720759,1,50000,1456,3,9,9,9,9,R,R,I,I,9,9,9,9
1412146,1,201412,2,2.725,0.9720759,2,56300,1000,1,2,3,3,1,R,R,R,R,R,R,R,R
1412147,3,201412,2,17.575,0.9720759,1,90800,2500,3,9,9,9,9,R,R,R,R,9,9,9,9
1412148,4,201412,2,5.7,0.9720759,2,77000,1488,3,1,1,1,9,I,I,I,I,I,I,I,R
1412149,1,201412,2,2.725,0.9720759,2,79500,1568,3,3,3,3,1,R,I,I,I,I,R,R,R
1412150,3,201412,2,17.575,0.9720759,1,93600,2016,3,9,9,9,9,I,I,I,I,9,9,9,9
1412151,4,201412,2,5.7,0.9720759,2,92200,900,1,1,3,1,9,R,R,R,R,R,R,R,R
1412152,3,201412,2,17.575,0.9720759,2,86900,2500,3,2,3,3,1,R,R,R,R,R,R,R,R
1412153,4,201412,2,5.7,0.9720759,2,99400,900,1,2,1,3,1,R,R,R,R,R,R,R,R
1412154,3,201412,1,35.15,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412155,1,201412,1,8.118181818,1.040822726,2,42300,924,3,2,3,3,1,I,I,I,I,I,I,I,I
1412156,3,201412,1,35.15,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412157,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412158,4,201412,2,5.7,0.9720759,2,69400,1248,1,2,1,3,1,I,I,I,I,I,I,I,I
1412159,4,201412,2,5.7,0.9720759,2,70300,1456,3,2,3,3,1,R,R,R,R,R,R,R,R
1412160,1,201412,1,5.45,1.040822726,2,39900,952,3,2,3,2,1,R,R,R,R,R,R,R,R
1412161,2,201412,1,8.118181818,1.040822726,2,40000,1300,3,2,1,3,1,R,R,R,R,R,R,R,R
1412162,5,201412,3,3.8,0.9720759,2,96300,2100,3,2,3,3,1,I,I,I,I,I,I,I,I
1412163,3,201412,2,17.575,0.9720759,1,60000,1456,3,9,9,9,9,R,R,R,R,9,9,9,9
1412164,4,201412,2,5.7,0.9720759,2,86400,1568,3,2,3,1,9,R,R,R,R,R,R,R,R
1412165,1,201412,1,5.45,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412166,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412167,2,201412,2,4.059090909,0.9720759,1,39500,1344,3,9,9,9,9,R,R,R,R,9,9,9,9
1412168,1,201412,1,5.45,1.040822726,2,48500,1120,1,2,3,3,1,I,I,I,I,I,I,I,I
1412169,2,201412,1,8.118181818,1.040822726,1,47500,1088,1,9,9,9,9,R,I,R,R,9,9,9,9
1412170,2,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412171,2,201412,2,4.059090909,0.9720759,1,86500,1456,3,9,9,9,9,R,R,R,R,9,9,9,9
1412172,4,201412,2,5.7,0.9720759,2,80600,1248,1,2,3,1,9,R,R,R,R,R,R,R,R
1412173,2,201412,2,4.059090909,0.9720759,1,90100,1904,3,9,9,9,9,I,I,I,I,9,9,9,9
1412174,4,201412,2,5.7,0.9720759,2,88000,1296,3,1,3,1,9,R,R,R,R,R,R,R,R
1412175,4,201412,2,5.7,0.9720759,2,75700,1568,3,2,3,2,1,R,R,R,R,R,R,R,R
1412176,4,201412,2,5.7,0.9720759,2,96600,1768,3,2,3,1,9,R,R,R,R,R,R,R,R
1412177,3,201412,2,17.575,0.9720759,1,74400,2500,3,9,9,9,9,R,R,R,R,9,9,9,9
1412178,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412179,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412180,3,201412,1,35.15,1.040822726,1,51500,1216,3,9,9,9,9,I,I,I,I,9,9,9,9
1412181,2,201412,2,4.059090909,0.9720759,1,57000,1456,3,9,9,9,9,R,R,R,R,9,9,9,9
1412182,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412183,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412184,3,201412,2,17.575,0.9720759,2,84500,1568,3,2,3,3,1,R,R,R,R,R,R,R,R
1412185,3,201412,1,35.15,1.040822726,1,55300,1216,3,9,9,9,9,R,R,R,R,9,9,9,9
1412186,2,201412,1,8.118181818,1.040822726,2,48500,1120,3,3,1,2,1,I,I,I,I,I,I,I,I
1412187,3,201412,1,35.15,1.040822726,2,40000,1024,3,2,1,3,1,R,R,R,R,R,R,R,R
1412188,3,201412,2,17.575,0.9720759,1,79500,1568,3,9,9,9,9,I,I,I,I,9,9,9,9
1412189,3,201412,2,17.575,0.9720759,2,70900,1960,3,2,3,1,9,R,R,R,R,R,R,R,R
1412190,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412191,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412192,4,201412,2,5.7,0.9720759,2,100000,1152,3,2,1,1,9,R,R,R,R,R,R,R,R
1412193,2,201412,1,8.118181818,1.040822726,1,51500,1216,3,9,9,9,9,R,I,R,R,9,9,9,9
1412194,3,201412,2,17.575,0.9720759,2,41400,1000,3,2,3,3,1,R,R,R,R,R,R,I,I
1412195,1,201412,2,2.725,0.9720759,2,110000,1568,3,2,1,1,9,R,R,R,R,R,R,R,R
1412196,3,201412,2,17.575,0.9720759,2,83600,1680,3,2,3,3,1,R,R,R,R,R,R,R,R
1412197,3,201412,2,17.575,0.9720759,2,41400,1620,3,2,3,3,1,R,R,R,R,R,R,I,R
1412198,3,201412,1,35.15,1.040822726,2,50300,1216,3,2,1,3,1,R,R,R,R,R,R,R,R
1412199,2,201412,1,8.118181818,1.040822726,2,53500,1300,3,2,1,3,1,R,I,R,R,I,I,I,I
1412200,2,201412,1,8.118181818,1.040822726,2,48000,1056,3,2,1,1,9,R,R,R,R,R,R,R,R
1412201,3,201412,2,17.575,0.9720759,2,131700,1792,3,3,3,3,1,R,R,R,R,R,R,R,R
1412202,4,201412,2,5.7,0.9720759,2,83000,1680,3,1,3,1,9,I,I,I,I,I,I,I,R
1412203,2,201412,2,4.059090909,0.9720759,2,72500,1344,3,2,3,3,1,I,I,I,I,I,I,I,I
1412204,3,201412,2,17.575,0.9720759,2,84000,1404,3,2,1,3,1,R,R,R,R,R,R,R,R
1412205,2,201412,1,8.118181818,1.040822726,2,46500,1056,3,2,1,3,1,I,I,I,I,I,I,I,I
1412206,3,201412,2,17.575,0.9720759,2,41400,1456,3,3,3,3,1,R,R,R,R,R,R,R,R
1412207,1,201412,2,2.725,0.9720759,2,70000,1680,3,2,3,1,9,R,R,R,R,R,R,R,R
1412208,2,201412,1,11.4,1.040822726,2,42300,924,3,2,1,3,1,I,I,I,I,I,I,I,I
1412209,3,201412,1,35.15,1.040822726,1,46000,1216,3,9,9,9,9,R,R,R,R,9,9,9,9
1412210,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412211,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412212,3,201412,2,17.575,0.9720759,1,74900,1568,3,9,9,9,9,R,R,R,R,9,9,9,9
1412213,3,201412,2,17.575,0.9720759,1,85400,1680,3,9,9,9,9,R,R,R,R,9,9,9,9
1412214,3,201412,2,17.575,0.9720759,2,131700,2500,3,2,3,1,9,R,R,R,R,R,R,R,R
1412215,3,201412,2,17.575,0.9720759,2,55200,1344,3,2,1,3,1,R,R,R,R,R,R,R,R
1412216,2,201412,2,4.059090909,0.9720759,1,72500,1344,3,9,9,9,9,R,I,R,R,9,9,9,9
1412217,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412218,2,201412,1,8.118181818,1.040822726,2,48000,1056,3,2,1,3,1,R,R,R,R,R,R,R,R
1412219,3,201412,2,17.575,0.9720759,2,72700,1736,3,2,3,3,1,R,R,R,R,R,R,R,R
1412220,3,201412,2,17.575,0.9720759,1,72500,1344,3,9,9,9,9,I,I,I,I,9,9,9,9
1412221,2,201412,2,4.059090909,0.9720759,1,60900,1344,3,9,9,9,9,R,R,R,R,9,9,9,9
1412222,4,201412,2,5.7,0.9720759,2,74300,1404,3,2,3,3,1,I,I,I,I,I,I,I,I
1412223,1,201412,1,5.45,1.040822726,2,64000,928,1,2,3,1,9,R,R,R,R,R,R,R,R
1412224,3,201412,2,17.575,0.9720759,2,79900,1456,3,2,1,3,1,R,R,R,R,R,R,R,R
1412225,4,201412,1,11.4,1.040822726,1,56000,1300,1,9,9,9,9,I,I,I,I,9,9,9,9
1412226,3,201412,2,17.575,0.9720759,1,63000,1848,3,9,9,9,9,R,R,R,R,9,9,9,9
1412227,3,201412,2,17.575,0.9720759,2,65000,1000,3,2,1,1,9,R,R,R,R,R,R,R,R
1412228,4,201412,2,5.7,0.9720759,2,120500,1728,3,2,3,1,9,R,R,R,R,R,R,R,R
1412229,3,201412,1,35.15,1.040822726,1,28700,700,1,9,9,9,9,R,R,R,R,9,9,9,9
1412230,4,201412,2,5.7,0.9720759,2,79500,1568,3,3,3,3,1,I,I,I,I,I,I,I,I
1412231,1,201412,1,5.45,1.040822726,2,51500,1216,3,2,1,3,1,I,I,I,I,I,I,I,I
1412232,2,201412,2,4.059090909,0.9720759,1,65000,1976,3,9,9,9,9,R,R,R,R,9,9,9,9
1412233,2,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412234,4,201412,2,5.7,0.9720759,2,43200,1200,3,2,1,3,1,R,R,R,R,R,R,R,R
1412235,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412236,2,201412,2,4.059090909,0.9720759,1,64000,1456,3,9,9,9,9,R,R,R,R,9,9,9,9
1412237,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412238,1,201412,2,2.725,0.9720759,1,95000,1863,3,9,9,9,9,R,R,R,R,9,9,9,9
1412239,3,201412,2,17.575,0.9720759,2,54800,2072,3,2,3,3,3,R,R,R,R,R,R,R,R
1412240,2,201412,1,8.118181818,1.040822726,2,56800,1216,3,2,3,3,1,R,R,R,R,R,R,R,R
1412241,4,201412,2,5.7,0.9720759,2,79400,1566,1,2,1,2,1,I,I,I,I,I,I,I,I
1412242,3,201412,2,17.575,0.9720759,1,86900,1920,3,9,9,9,9,R,R,R,R,9,9,9,9
1412243,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412244,4,201412,2,5.7,0.9720759,2,84500,1728,3,2,1,2,1,I,I,I,I,I,I,I,I
1412245,4,201412,2,5.7,0.9720759,2,43200,1260,1,2,1,1,9,R,R,R,R,R,R,R,R
1412246,4,201412,2,5.7,0.9720759,2,130100,1647,1,2,1,3,1,R,R,R,R,R,R,R,R
1412247,2,201412,1,8.118181818,1.040822726,1,33500,924,3,9,9,9,9,R,R,R,R,9,9,9,9
1412248,1,201412,2,2.725,0.9720759,2,85000,1680,3,2,3,3,1,R,R,R,R,R,R,R,R
1412249,1,201412,2,2.725,0.9720759,2,49900,1000,3,2,1,3,1,R,R,R,R,R,R,R,R
1412250,2,201412,2,4.059090909,0.9720759,2,77000,1456,3,1,1,1,9,R,R,R,R,R,R,R,R
1412251,1,201412,1,5.45,1.040822726,2,39700,840,1,2,1,1,9,R,I,R,R,R,R,R,R
1412252,1,201412,2,2.725,0.9720759,1,79500,1568,3,9,9,9,9,I,I,I,I,9,9,9,9
1412253,2,201412,2,4.059090909,0.9720759,2,86600,1680,3,2,3,2,1,R,R,R,R,R,R,R,R
1412254,2,201412,2,4.059090909,0.9720759,1,66400,1100,3,9,9,9,9,I,I,I,I,9,9,9,9
1412255,4,201412,2,5.7,0.9720759,2,84800,1736,1,2,3,3,1,I,I,I,I,I,I,I,I
1412256,2,201412,2,4.059090909,0.9720759,1,70000,1100,3,9,9,9,9,R,R,R,R,9,9,9,9
1412257,4,201412,2,5.7,0.9720759,2,79500,1568,3,2,3,3,1,I,I,I,I,I,I,I,I
1412258,1,201412,2,2.725,0.9720759,2,78000,1232,1,2,3,2,1,R,R,R,R,R,R,R,R
1412259,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412260,3,201412,1,35.15,1.040822726,2,51500,1216,3,2,3,3,1,I,I,I,I,I,I,I,I
1412261,3,201412,1,35.15,1.040822726,1,41600,902,3,9,9,9,9,I,I,I,I,9,9,9,9
1412262,4,201412,1,11.4,1.040822726,2,42600,832,1,2,3,3,1,R,R,R,R,I,R,R,R
1412263,4,201412,2,5.7,0.9720759,2,121400,2500,3,2,3,3,1,R,R,R,R,R,R,R,R
1412264,2,201412,2,4.059090909,0.9720759,1,83900,1680,3,9,9,9,9,R,R,R,R,9,9,9,9
1412265,4,201412,2,5.7,0.9720759,2,95000,1736,1,2,1,1,9,R,R,R,R,R,R,R,R
1412266,3,201412,2,17.575,0.9720759,1,78000,1568,3,9,9,9,9,R,R,R,R,9,9,9,9
1412267,1,201412,2,2.725,0.9720759,1,79500,1568,3,9,9,9,9,R,I,I,I,9,9,9,9
1412268,1,201412,2,2.725,0.9720759,1,52500,1188,3,9,9,9,9,R,R,R,R,9,9,9,9
1412269,3,201412,2,17.575,0.9720759,2,116800,2176,3,2,3,1,9,R,R,R,R,R,R,R,R
1412270,2,201412,2,4.059090909,0.9720759,2,72500,1344,3,2,1,3,1,I,I,I,I,I,I,I,I
1412271,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412272,2,201412,1,8.118181818,1.040822726,1,51500,1216,3,9,9,9,9,R,I,R,R,9,9,9,9
1412273,1,201412,2,2.725,0.9720759,2,67600,1188,3,2,3,3,1,I,I,I,I,I,I,I,I
1412274,2,201412,1,8.118181818,1.040822726,2,52500,1300,3,2,1,3,1,R,R,R,R,R,R,R,R
1412275,4,201412,2,5.7,0.9720759,2,101000,2100,3,2,3,1,9,R,R,R,R,R,R,R,R
1412276,3,201412,2,17.575,0.9720759,2,60200,2016,3,2,3,3,1,R,R,R,R,R,R,R,R
1412277,2,201412,2,4.059090909,0.9720759,2,83000,1680,3,2,1,1,9,I,I,I,I,I,I,I,R
1412278,2,201412,2,4.059090909,0.9720759,1,79900,2016,3,9,9,9,9,R,R,R,R,9,9,9,9
1412279,3,201412,1,35.15,1.040822726,2,43400,960,1,2,3,3,1,I,I,I,I,I,I,I,I
1412280,2,201412,2,4.059090909,0.9720759,2,76000,1456,3,2,1,1,9,R,R,R,R,R,R,R,R
1412281,2,201412,2,4.059090909,0.9720759,2,72500,1344,3,2,1,3,1,R,I,R,R,R,R,R,R
1412282,1,201412,2,2.725,0.9720759,1,88800,1863,3,9,9,9,9,I,I,I,I,9,9,9,9
1412283,2,201412,2,4.059090909,0.9720759,2,72500,1344,3,3,1,2,1,I,I,I,I,I,I,I,I
1412284,1,201412,1,5.45,1.040822726,2,84600,960,1,2,1,3,1,R,R,R,R,R,R,R,R
1412285,4,201412,2,5.7,0.9720759,2,68900,1232,3,2,1,3,1,I,I,I,I,I,I,I,I
1412286,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412287,5,201412,3,11.716666667,0.9720759,2,153500,2880,3,2,3,3,1,R,R,R,R,R,R,R,R
1412288,4,201412,2,5.7,0.9720759,2,85000,1620,3,2,1,3,1,R,R,R,R,R,R,R,R
1412289,2,201412,2,4.059090909,0.9720759,1,83000,1680,3,9,9,9,9,I,I,I,I,9,9,9,9
1412290,2,201412,2,4.059090909,0.9720759,2,77000,1344,3,1,3,3,1,R,R,R,R,R,R,R,R
1412291,4,201412,1,11.4,1.040822726,2,39700,840,3,2,1,1,9,I,I,I,I,I,I,I,R
1412292,2,201412,1,8.118181818,1.040822726,3,9,9,9,9,9,9,9,I,9,9,9,9,9,9,9
1412293,4,201412,2,5.7,0.9720759,2,83000,1680,3,2,1,3,1,I,I,I,I,I,I,I,I
1412294,4,201412,2,5.7,0.9720759,2,109000,1568,3,2,3,1,9,R,R,R,R,R,R,R,R
1412295,2,201412,1,8.118181818,1.040822726,2,30900,700,3,1,1,1,9,I,I,I,I,I,I,I,R
1412296,1,201412,1,5.45,1.040822726,1,51500,1216,1,9,9,9,9,R,I,I,I,9,9,9,9
1412297,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412298,3,201412,2,17.575,0.9720759,1,59100,1000,3,9,9,9,9,R,R,R,R,9,9,9,9
1412299,4,201412,2,5.7,0.9720759,2,110400,1248,3,2,1,3,1,R,R,R,R,R,R,R,R
1412300,4,201412,2,5.7,0.9720759,2,59100,900,1,2,1,2,1,I,I,I,I,I,I,I,I
1412301,4,201412,2,5.7,0.9720759,2,70500,1904,3,2,1,3,1,R,R,R,R,R,R,R,R
1412302,3,201412,2,17.575,0.9720759,1,49900,1680,3,9,9,9,9,R,R,R,R,9,9,9,9
1412303,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412304,5,201412,3,3.8,0.9720759,2,209500,3700,3,2,3,1,9,R,R,R,R,R,R,R,R
1412305,3,201412,2,17.575,0.9720759,1,66300,1568,3,9,9,9,9,R,R,R,R,9,9,9,9
1412306,3,201412,1,35.15,1.040822726,2,53500,1280,3,2,3,3,1,R,I,R,R,R,R,R,R
1412307,4,201412,2,5.7,0.9720759,2,109900,1680,3,2,3,1,9,R,R,R,R,R,R,R,R
1412308,4,201412,1,11.4,1.040822726,2,56700,1216,3,2,1,3,1,R,R,R,R,R,R,R,R
1412309,2,201412,1,8.118181818,1.040822726,2,38700,1216,3,3,1,2,1,R,R,R,R,R,R,R,R
1412310,3,201412,2,17.575,0.9720759,2,54000,1568,3,2,3,3,1,R,R,R,R,R,R,R,R
1412311,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412312,3,201412,2,17.575,0.9720759,2,79900,1568,3,2,3,3,1,R,R,R,R,R,R,R,R
1412313,3,201412,2,17.575,0.9720759,1,110700,2500,3,9,9,9,9,I,I,I,I,9,9,9,9
1412314,3,201412,2,17.575,0.9720759,1,89000,1736,3,9,9,9,9,R,R,R,R,9,9,9,9
1412315,3,201412,1,35.15,1.040822726,1,34600,700,1,9,9,9,9,I,I,I,I,9,9,9,9
1412316,2,201412,2,4.059090909,0.9720759,2,63000,1456,3,2,1,1,9,R,R,R,R,R,R,R,R
1412317,1,201412,2,2.725,0.9720759,2,115000,1344,1,2,1,3,1,R,R,R,R,R,R,R,R
1412318,3,201412,2,17.575,0.9720759,2,59300,1536,3,2,1,3,1,R,R,R,R,R,R,R,R
1412319,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412320,3,201412,1,35.15,1.040822726,2,51500,1216,3,1,3,3,1,I,I,I,I,I,I,I,I
1412321,3,201412,2,17.575,0.9720759,1,66000,1456,3,9,9,9,9,R,R,R,R,9,9,9,9
1412322,4,201412,2,5.7,0.9720759,2,73300,1904,3,2,1,3,1,R,R,R,R,R,R,R,R
1412323,4,201412,2,5.7,0.9720759,2,105400,900,1,2,1,2,1,R,R,R,R,R,R,R,R
1412324,1,201412,2,2.725,0.9720759,3,9,9,9,9,9,9,9,I,9,9,9,9,9,9,9
1412325,3,201412,2,17.575,0.9720759,1,53900,1456,3,9,9,9,9,R,R,R,R,9,9,9,9
1412326,2,201412,2,4.059090909,0.9720759,2,108100,1904,3,2,1,3,1,R,R,R,R,R,R,R,R
1412327,4,201412,2,5.7,0.9720759,2,82000,1647,1,2,3,1,9,I,I,I,I,I,I,I,R
1412328,2,201412,2,4.059090909,0.9720759,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412329,2,201412,2,4.059090909,0.9720759,1,72500,1344,3,9,9,9,9,R,I,R,R,9,9,9,9
1412330,4,201412,2,5.7,0.9720759,2,74300,1404,1,2,1,2,1,I,I,I,I,I,I,I,I
1412331,1,201412,2,2.725,0.9720759,1,79500,1568,3,9,9,9,9,R,I,R,R,9,9,9,9
1412332,4,201412,2,5.7,0.9720759,2,82000,1392,3,2,1,3,1,R,R,R,R,R,R,R,R
1412333,1,201412,2,2.725,0.9720759,2,41500,1120,3,2,1,3,1,R,R,R,R,R,R,R,R
1412334,3,201412,2,17.575,0.9720759,1,65300,1176,3,9,9,9,9,R,R,R,R,9,9,9,9
1412335,3,201412,1,35.15,1.040822726,2,28000,960,1,2,3,3,1,R,R,R,R,R,R,R,R
1412336,4,201412,2,5.7,0.9720759,2,76000,1456,3,1,3,2,1,R,I,R,R,R,R,R,R
1412337,3,201412,2,17.575,0.9720759,1,94600,2048,3,9,9,9,9,R,I,R,R,9,9,9,9
1412338,3,201412,1,1.0,1.040822726,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
1412339,2,201412,2,4.059090909,0.9720759,2,76000,1456,3,1,1,3,3,I,I,I,I,I,I,I,I
1412340,3,201412,2,17.575,0.9720759,1,95100,2016,3,9,9,9,9,R,R,R,R,9,9,9,9
1412341,2,201412,2,4.059090909,0.9720759,2,86600,1792,3,2,3,2,1,I,I,I,I,I,I,I,I
1412342,4,201412,1,11.4,1.040822726,2,46200,840,3,1,3,3,1,R,R,R,R,R,R,R,R
